Type,Sentence,Grammatical,Set,Critical String,Region Start,Region End
<S_XX>,I know that Eric called David last year and stopped talking to Matthew recently,True,No Set,Matthew,63,70
<S_XX>,I know that Melissa called David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Timothy called David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Michael texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Ashley texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,65,72
<S_XX>,I know that Daniel texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,65,72
<S_XX>,I know that John texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,63,70
<S_XX>,I know that Brandon texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that William texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Nicole texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,65,72
<S_XX>,I know that Eric texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,63,70
<S_XX>,I know that Melissa texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Timothy texted David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Michael yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that Ashley yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Daniel yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that John yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Brandon yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that William yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that Nicole yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Eric yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,66,73
<S_XX>,I know that Melissa yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that Timothy yelled at David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that Michael humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Ashley humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that Daniel humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that John humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,67,74
<S_XX>,I know that Brandon humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that William humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Nicole humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,69,76
<S_XX>,I know that Eric humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,67,74
<S_XX>,I know that Melissa humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Timothy humiliated David last year and stopped talking to Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Michael talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Ashley talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,73,80
<S_XX>,I know that Daniel talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,73,80
<S_XX>,I know that John talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Brandon talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that William talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Nicole talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,73,80
<S_XX>,I know that Eric talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Melissa talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Timothy talked to Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Michael called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Ashley called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Daniel called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that John called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Brandon called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that William called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Nicole called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Eric called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Melissa called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Timothy called Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Michael texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Ashley texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Daniel texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that John texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Brandon texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that William texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Nicole texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Eric texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Melissa texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Timothy texted Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Michael yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Ashley yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,73,80
<S_XX>,I know that Daniel yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,73,80
<S_XX>,I know that John yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Brandon yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that William yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Nicole yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,73,80
<S_XX>,I know that Eric yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Melissa yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Timothy yelled at Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Michael humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,75,82
<S_XX>,I know that Ashley humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Daniel humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that John humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,72,79
<S_XX>,I know that Brandon humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,75,82
<S_XX>,I know that William humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,75,82
<S_XX>,I know that Nicole humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,74,81
<S_XX>,I know that Eric humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,72,79
<S_XX>,I know that Melissa humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,75,82
<S_XX>,I know that Timothy humiliated Christopher last year and fell in love with Matthew recently,True,No Set,Matthew,75,82
<S_XX>,I know that Michael talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Ashley talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Daniel talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that John talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Brandon talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that William talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Nicole talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,70,77
<S_XX>,I know that Eric talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,68,75
<S_XX>,I know that Melissa talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
<S_XX>,I know that Timothy talked to Jennifer last year and fell in love with Matthew recently,True,No Set,Matthew,71,78
