group,grammatical,sentence,a condition,b condition
1277,True,Michelle lifted her backpack that hauled the paperwork quickly,-,-
1278,False,"her gloves, Michelle lifted her backpack that had carefully",+,+
1278,False,Michelle lifted her backpack that had carefully,-,+
1278,False,"her gloves, Michelle lifted her backpack that had your jacket carefully",+,-
1278,True,Michelle lifted her backpack that had your jacket carefully,-,-
1279,False,"her gloves, Michelle lifted her backpack that had without falling",+,+
1279,False,Michelle lifted her backpack that had without falling,-,+
1279,False,"her gloves, Michelle lifted her backpack that had your jacket without falling",+,-
1279,True,Michelle lifted her backpack that had your jacket without falling,-,-
1280,False,"her gloves, Michelle lifted her backpack that had quickly",+,+
1280,False,Michelle lifted her backpack that had quickly,-,+
1280,False,"her gloves, Michelle lifted her backpack that had your jacket quickly",+,-
1280,True,Michelle lifted her backpack that had your jacket quickly,-,-
1281,False,"her gloves, Michelle lifted her backpack that had carefully",+,+
1281,False,Michelle lifted her backpack that had carefully,-,+
1281,False,"her gloves, Michelle lifted her backpack that had a phone carefully",+,-
1281,True,Michelle lifted her backpack that had a phone carefully,-,-
1282,False,"her gloves, Michelle lifted her backpack that had without falling",+,+
1282,False,Michelle lifted her backpack that had without falling,-,+
1282,False,"her gloves, Michelle lifted her backpack that had a phone without falling",+,-
1282,True,Michelle lifted her backpack that had a phone without falling,-,-
1283,False,"her gloves, Michelle lifted her backpack that had quickly",+,+
1283,False,Michelle lifted her backpack that had quickly,-,+
1283,False,"her gloves, Michelle lifted her backpack that had a phone quickly",+,-
1283,True,Michelle lifted her backpack that had a phone quickly,-,-
1284,False,"her gloves, Michelle lifted her backpack that had carefully",+,+
1284,False,Michelle lifted her backpack that had carefully,-,+
1284,False,"her gloves, Michelle lifted her backpack that had the paperwork carefully",+,-
1284,True,Michelle lifted her backpack that had the paperwork carefully,-,-
1285,False,"her gloves, Michelle lifted her backpack that had without falling",+,+
1285,False,Michelle lifted her backpack that had without falling,-,+
1285,False,"her gloves, Michelle lifted her backpack that had the paperwork without falling",+,-
1285,True,Michelle lifted her backpack that had the paperwork without falling,-,-
1286,False,"her gloves, Michelle lifted her backpack that had quickly",+,+
1286,False,Michelle lifted her backpack that had quickly,-,+
1286,False,"her gloves, Michelle lifted her backpack that had the paperwork quickly",+,-
1286,True,Michelle lifted her backpack that had the paperwork quickly,-,-
1287,False,"her gloves, Michelle lifted her backpack that transported carefully",+,+
1287,False,Michelle lifted her backpack that transported carefully,-,+
1287,False,"her gloves, Michelle lifted her backpack that transported your jacket carefully",+,-
1287,True,Michelle lifted her backpack that transported your jacket carefully,-,-
1288,False,"her gloves, Michelle lifted her backpack that transported without falling",+,+
1288,False,Michelle lifted her backpack that transported without falling,-,+
1288,False,"her gloves, Michelle lifted her backpack that transported your jacket without falling",+,-
1288,True,Michelle lifted her backpack that transported your jacket without falling,-,-
1289,False,"her gloves, Michelle lifted her backpack that transported quickly",+,+
1289,False,Michelle lifted her backpack that transported quickly,-,+
1289,False,"her gloves, Michelle lifted her backpack that transported your jacket quickly",+,-
1289,True,Michelle lifted her backpack that transported your jacket quickly,-,-
1290,False,"her gloves, Michelle lifted her backpack that transported carefully",+,+
1290,False,Michelle lifted her backpack that transported carefully,-,+
1290,False,"her gloves, Michelle lifted her backpack that transported a phone carefully",+,-
1290,True,Michelle lifted her backpack that transported a phone carefully,-,-
1291,False,"her gloves, Michelle lifted her backpack that transported without falling",+,+
1291,False,Michelle lifted her backpack that transported without falling,-,+
1291,False,"her gloves, Michelle lifted her backpack that transported a phone without falling",+,-
1291,True,Michelle lifted her backpack that transported a phone without falling,-,-
1292,False,"her gloves, Michelle lifted her backpack that transported quickly",+,+
1292,False,Michelle lifted her backpack that transported quickly,-,+
1292,False,"her gloves, Michelle lifted her backpack that transported a phone quickly",+,-
1292,True,Michelle lifted her backpack that transported a phone quickly,-,-
1293,False,"her gloves, Michelle lifted her backpack that transported carefully",+,+
1293,False,Michelle lifted her backpack that transported carefully,-,+
1293,False,"her gloves, Michelle lifted her backpack that transported the paperwork carefully",+,-
1293,True,Michelle lifted her backpack that transported the paperwork carefully,-,-
1294,False,"her gloves, Michelle lifted her backpack that transported without falling",+,+
1294,False,Michelle lifted her backpack that transported without falling,-,+
1294,False,"her gloves, Michelle lifted her backpack that transported the paperwork without falling",+,-
1294,True,Michelle lifted her backpack that transported the paperwork without falling,-,-
1295,False,"her gloves, Michelle lifted her backpack that transported quickly",+,+
1295,False,Michelle lifted her backpack that transported quickly,-,+
1295,False,"her gloves, Michelle lifted her backpack that transported the paperwork quickly",+,-
1295,True,Michelle lifted her backpack that transported the paperwork quickly,-,-
1296,False,"her gloves, Michelle stole the box that hauled carefully",+,+
1296,False,Michelle stole the box that hauled carefully,-,+
1296,False,"her gloves, Michelle stole the box that hauled your jacket carefully",+,-
1296,True,Michelle stole the box that hauled your jacket carefully,-,-
1297,False,"her gloves, Michelle stole the box that hauled without falling",+,+
1297,False,Michelle stole the box that hauled without falling,-,+
1297,False,"her gloves, Michelle stole the box that hauled your jacket without falling",+,-
1297,True,Michelle stole the box that hauled your jacket without falling,-,-
1298,False,"her gloves, Michelle stole the box that hauled quickly",+,+
1298,False,Michelle stole the box that hauled quickly,-,+
1298,False,"her gloves, Michelle stole the box that hauled your jacket quickly",+,-
1298,True,Michelle stole the box that hauled your jacket quickly,-,-
1299,False,"her gloves, Michelle stole the box that hauled carefully",+,+
1299,False,Michelle stole the box that hauled carefully,-,+
1299,False,"her gloves, Michelle stole the box that hauled a phone carefully",+,-
1299,True,Michelle stole the box that hauled a phone carefully,-,-
1300,False,"her gloves, Michelle stole the box that hauled without falling",+,+
1300,False,Michelle stole the box that hauled without falling,-,+
1300,False,"her gloves, Michelle stole the box that hauled a phone without falling",+,-
1300,True,Michelle stole the box that hauled a phone without falling,-,-
1301,False,"her gloves, Michelle stole the box that hauled quickly",+,+
1301,False,Michelle stole the box that hauled quickly,-,+
1301,False,"her gloves, Michelle stole the box that hauled a phone quickly",+,-
1301,True,Michelle stole the box that hauled a phone quickly,-,-
1302,False,"her gloves, Michelle stole the box that hauled carefully",+,+
1302,False,Michelle stole the box that hauled carefully,-,+
1302,False,"her gloves, Michelle stole the box that hauled the paperwork carefully",+,-
1302,True,Michelle stole the box that hauled the paperwork carefully,-,-
1303,False,"her gloves, Michelle stole the box that hauled without falling",+,+
1303,False,Michelle stole the box that hauled without falling,-,+
1303,False,"her gloves, Michelle stole the box that hauled the paperwork without falling",+,-
1303,True,Michelle stole the box that hauled the paperwork without falling,-,-
1304,False,"her gloves, Michelle stole the box that hauled quickly",+,+
1304,False,Michelle stole the box that hauled quickly,-,+
1304,False,"her gloves, Michelle stole the box that hauled the paperwork quickly",+,-
1304,True,Michelle stole the box that hauled the paperwork quickly,-,-
1305,False,"her gloves, Michelle stole the box that had carefully",+,+
1305,False,Michelle stole the box that had carefully,-,+
1305,False,"her gloves, Michelle stole the box that had your jacket carefully",+,-
1305,True,Michelle stole the box that had your jacket carefully,-,-
1306,False,"her gloves, Michelle stole the box that had without falling",+,+
1306,False,Michelle stole the box that had without falling,-,+
1306,False,"her gloves, Michelle stole the box that had your jacket without falling",+,-
1306,True,Michelle stole the box that had your jacket without falling,-,-
1307,False,"her gloves, Michelle stole the box that had quickly",+,+
1307,False,Michelle stole the box that had quickly,-,+
1307,False,"her gloves, Michelle stole the box that had your jacket quickly",+,-
1307,True,Michelle stole the box that had your jacket quickly,-,-
1308,False,"her gloves, Michelle stole the box that had carefully",+,+
1308,False,Michelle stole the box that had carefully,-,+
1308,False,"her gloves, Michelle stole the box that had a phone carefully",+,-
1308,True,Michelle stole the box that had a phone carefully,-,-
1309,False,"her gloves, Michelle stole the box that had without falling",+,+
