group,grammatical,sentence,a condition,b condition
3109,False,It is her gloves that Susan threw this truck that hauled a phone without falling,+,-
3109,True,It is obvious that Susan threw this truck that hauled a phone without falling,-,-
3110,False,It is her gloves that Susan threw this truck that hauled quickly,+,+
3110,False,It is obvious that Susan threw this truck that hauled quickly,-,+
3110,False,It is her gloves that Susan threw this truck that hauled a phone quickly,+,-
3110,True,It is obvious that Susan threw this truck that hauled a phone quickly,-,-
3111,False,It is her gloves that Susan threw this truck that hauled carefully,+,+
3111,False,It is obvious that Susan threw this truck that hauled carefully,-,+
3111,False,It is her gloves that Susan threw this truck that hauled the paperwork carefully,+,-
3111,True,It is obvious that Susan threw this truck that hauled the paperwork carefully,-,-
3112,False,It is her gloves that Susan threw this truck that hauled without falling,+,+
3112,False,It is obvious that Susan threw this truck that hauled without falling,-,+
3112,False,It is her gloves that Susan threw this truck that hauled the paperwork without falling,+,-
3112,True,It is obvious that Susan threw this truck that hauled the paperwork without falling,-,-
3113,False,It is her gloves that Susan threw this truck that hauled quickly,+,+
3113,False,It is obvious that Susan threw this truck that hauled quickly,-,+
3113,False,It is her gloves that Susan threw this truck that hauled the paperwork quickly,+,-
3113,True,It is obvious that Susan threw this truck that hauled the paperwork quickly,-,-
3114,False,It is her gloves that Susan threw this truck that had carefully,+,+
3114,False,It is obvious that Susan threw this truck that had carefully,-,+
3114,False,It is her gloves that Susan threw this truck that had your jacket carefully,+,-
3114,True,It is obvious that Susan threw this truck that had your jacket carefully,-,-
3115,False,It is her gloves that Susan threw this truck that had without falling,+,+
3115,False,It is obvious that Susan threw this truck that had without falling,-,+
3115,False,It is her gloves that Susan threw this truck that had your jacket without falling,+,-
3115,True,It is obvious that Susan threw this truck that had your jacket without falling,-,-
3116,False,It is her gloves that Susan threw this truck that had quickly,+,+
3116,False,It is obvious that Susan threw this truck that had quickly,-,+
3116,False,It is her gloves that Susan threw this truck that had your jacket quickly,+,-
3116,True,It is obvious that Susan threw this truck that had your jacket quickly,-,-
3117,False,It is her gloves that Susan threw this truck that had carefully,+,+
3117,False,It is obvious that Susan threw this truck that had carefully,-,+
3117,False,It is her gloves that Susan threw this truck that had a phone carefully,+,-
3117,True,It is obvious that Susan threw this truck that had a phone carefully,-,-
3118,False,It is her gloves that Susan threw this truck that had without falling,+,+
3118,False,It is obvious that Susan threw this truck that had without falling,-,+
3118,False,It is her gloves that Susan threw this truck that had a phone without falling,+,-
3118,True,It is obvious that Susan threw this truck that had a phone without falling,-,-
3119,False,It is her gloves that Susan threw this truck that had quickly,+,+
3119,False,It is obvious that Susan threw this truck that had quickly,-,+
3119,False,It is her gloves that Susan threw this truck that had a phone quickly,+,-
3119,True,It is obvious that Susan threw this truck that had a phone quickly,-,-
3120,False,It is her gloves that Susan threw this truck that had carefully,+,+
3120,False,It is obvious that Susan threw this truck that had carefully,-,+
3120,False,It is her gloves that Susan threw this truck that had the paperwork carefully,+,-
3120,True,It is obvious that Susan threw this truck that had the paperwork carefully,-,-
3121,False,It is her gloves that Susan threw this truck that had without falling,+,+
3121,False,It is obvious that Susan threw this truck that had without falling,-,+
3121,False,It is her gloves that Susan threw this truck that had the paperwork without falling,+,-
3121,True,It is obvious that Susan threw this truck that had the paperwork without falling,-,-
3122,False,It is her gloves that Susan threw this truck that had quickly,+,+
3122,False,It is obvious that Susan threw this truck that had quickly,-,+
3122,False,It is her gloves that Susan threw this truck that had the paperwork quickly,+,-
3122,True,It is obvious that Susan threw this truck that had the paperwork quickly,-,-
3123,False,It is her gloves that Susan threw this truck that transported carefully,+,+
3123,False,It is obvious that Susan threw this truck that transported carefully,-,+
3123,False,It is her gloves that Susan threw this truck that transported your jacket carefully,+,-
3123,True,It is obvious that Susan threw this truck that transported your jacket carefully,-,-
3124,False,It is her gloves that Susan threw this truck that transported without falling,+,+
3124,False,It is obvious that Susan threw this truck that transported without falling,-,+
3124,False,It is her gloves that Susan threw this truck that transported your jacket without falling,+,-
3124,True,It is obvious that Susan threw this truck that transported your jacket without falling,-,-
3125,False,It is her gloves that Susan threw this truck that transported quickly,+,+
3125,False,It is obvious that Susan threw this truck that transported quickly,-,+
3125,False,It is her gloves that Susan threw this truck that transported your jacket quickly,+,-
3125,True,It is obvious that Susan threw this truck that transported your jacket quickly,-,-
3126,False,It is her gloves that Susan threw this truck that transported carefully,+,+
3126,False,It is obvious that Susan threw this truck that transported carefully,-,+
3126,False,It is her gloves that Susan threw this truck that transported a phone carefully,+,-
3126,True,It is obvious that Susan threw this truck that transported a phone carefully,-,-
3127,False,It is her gloves that Susan threw this truck that transported without falling,+,+
3127,False,It is obvious that Susan threw this truck that transported without falling,-,+
3127,False,It is her gloves that Susan threw this truck that transported a phone without falling,+,-
3127,True,It is obvious that Susan threw this truck that transported a phone without falling,-,-
3128,False,It is her gloves that Susan threw this truck that transported quickly,+,+
3128,False,It is obvious that Susan threw this truck that transported quickly,-,+
3128,False,It is her gloves that Susan threw this truck that transported a phone quickly,+,-
3128,True,It is obvious that Susan threw this truck that transported a phone quickly,-,-
3129,False,It is her gloves that Susan threw this truck that transported carefully,+,+
3129,False,It is obvious that Susan threw this truck that transported carefully,-,+
3129,False,It is her gloves that Susan threw this truck that transported the paperwork carefully,+,-
3129,True,It is obvious that Susan threw this truck that transported the paperwork carefully,-,-
3130,False,It is her gloves that Susan threw this truck that transported without falling,+,+
3130,False,It is obvious that Susan threw this truck that transported without falling,-,+
